restaurant_name,author,rating,text,time
小蔬杭 絕對蔬食(台大二活店）,Min-Chung Cheng,4 顆星,"蘇杭開的素食餐廳，承襲蘇杭的上海菜精神，小蔬杭也是上海蒸籠料理。
此次消費是過年時來吃6800的桌菜。
餐廳在二樓，原本只有樓梯，後來有安裝電動椅子，讓長輩的坐著椅子直接到二樓。
這次的餐點含開胃冷菜和餐後的赤豆鬆糕總共有11道。
剛入座桌上就擺了8道開胃冷菜，沒什麼記憶點。
剩餘的十道菜裡面有蒸餃、燒賣、鍋餅、燒餅、鬆糕、油飯等，幾乎都是點心。
只有豆腐、山藥和炒蓮藕是炒的，感覺上味道也不夠層次。
這邊唯一好的是不會翻桌，可以直接坐一個餐期。
不過原本的菜名跟實際上出餐的內容還是有點差距，味道也沒有很好。
個人覺得從葷食做到素食技術真的如隔山，或許好好做葷食才是長久之計。",2 年前
小蔬杭 絕對蔬食(台大二活店）,Gloria Lee,5 顆星,"服務不錯
普洱茶、蘿蔔糕、苦瓜跟粉絲很好吃
火鍋的話建議換好一點的鍋子
因為吃起來有鐵鍋的味道
整體已經不錯 希望還可以更進步",1 年前
小蔬杭 絕對蔬食(台大二活店）,CHEN,5 顆星,菜色很健康舒適的餐點，還有送小點心喔，貼心,6 個月前
小蔬杭 絕對蔬食(台大二活店）,Beatrice Chen 怡潔,5 顆星,"蔬食料理，大人小孩都喜歡
最喜歡餐點
普洱茶、厚煎蘿蔔糕、炒水蓮、四季美人蒸餃，以上必再點
臭豆腐馬蘭頭偏油比較沒那麼喜歡
今日三人用餐約1500含一成服務費，人均約$500

用餐環境舒適、上菜速度合宜
在二樓，設有有無障礙電動樓梯升降椅
長輩或行動不便者也可以上樓

服務人員也很細心～
整體用餐感受很舒適放鬆",2 年前
小蔬杭 絕對蔬食(台大二活店）,Serena Wang,5 顆星,"鬧中取靜的環境，餐廳內的用餐環境清潔、舒適讓用餐的人感覺非常舒服。
上菜的速度很快、工作人員輕切有禮
第一次來這裡用餐，餐點美味可口的程度，讓我覺得非常的訝異，雲吞麵辣雖辣卻很可口，對於吃辣、不吃辣的家人都容易接受。
豆腐煲是以南瓜醬為調味基底，搭配雞蛋豆腐的滑嫩，非常美味。
蘿蔔糕軟硬適中，乾煎火候控制非常好，讓皮酥內嫩。
蒸餃、煎餃內餡也各有不同風味。
份量隨不多，但亦有飽足感，此次還有許多餐點未能品嚐，期待下回品嚐不一樣的餐點。",上次編輯：1 年前
小蔬杭 絕對蔬食(台大二活店）,鍾啟晨,5 顆星,好吃的蔬食餐廳，每一道都吃到食物的原味，帶爸媽來品嚐中秋晚餐，食物美味又飽足。買了餐券，非常超值。,1 年前
喫尤平價鐵板燒 - 公館店,Brian Hu,2 顆星,"二樓環境很艱辛，上下樓一不小心會摔死，上了樓才知道飲料樓下才有，只好再下樓…

環境沒有帶很乾淨，人潮擁擠、桌子有點黏

主菜的份量很少，高麗菜梗很多、也沒有高麗菜本身的甜味，炒青菜都沒有入味，有種生菜味，扁鱈魚真的很扁，煎雞腿肉算是一般般

冰淇淋有點太奶了，但還行

4.4顆星過譽了，就是個吃粗飽的地方，這條街有其他選擇",4 個月前
喫尤平價鐵板燒 - 公館店,PassionInk墨染情欲,5 顆星,"【喫尤平價鐵板燒・公館店】｜羊肉片＋總匯三鮮＋葱花蛋買一送一｜高CP值鐵板現炒！

📍 地點名稱｜Location
喫尤平價鐵板燒（台北公館店）

🕰️ 日期時間｜Date & Time
2025-06-21（六） 晚上（假日用餐）

🍽️ 今日體驗｜Today’s Experience Highlights

主餐選了羊肉片（大辣），辣中帶甜，有點台式沙茶味

升級套餐含蝦仁、中卷、雞球，三鮮表現不錯，雞球尤其好吃

菜量實在，一大盤炒菜非常有誠意

用上次消費送的券，免費獲得一份椒皮嫩肉（酱油膏逗腐），醬香濃郁，超下飯

葱花蛋買一送一只要 40 元，價格親民又美味

飯、味噌湯、飲料通通無限自取，飽足又滿足

洗手間乾淨，洗手水超冰，夏天一進店立刻降溫超爽快！

🏠 店內動線與環境
當天一樓冷氣壞了，店家開放平常不營業的二樓，拍照環境反而更好；
螺旋樓梯較陡，送餐使用升降台。二樓可自取飯、湯與茶飲，但若想喝汽水飲料需到一樓。

💰 消費明細｜Cost Breakdown
羊肉片（主餐）　　　　　NT$190
升級總匯三鮮　　　　　　NT$90
葱花蛋買一送一　　　　　NT$40
椒皮嫩肉（優惠券贈送）　NT$0
合計　　　　　　　　　　NT$320

📝 一句短評｜One-Line Review
份量夠、選項多、吃得飽又划算，還能順便升級拍照場景！

🔗 更多分享與 好康推薦
🛫 KLOOK 新註冊優惠碼：輸入 ZUK76N，首購可折抵 NT$100
🎥 體驗影片已上傳 YouTube 頻道：@passionInk00
📸 更多照片與心得可見 Google 地圖評論（搜尋帳號：passionInk00）
📱 Saily eSIM 推薦碼：輸入 PASSIO1291，結帳現折 USD 5

備註：本篇所列價格為 2025 年 6 月 21 日當時價格。",上次編輯：6 個月前
喫尤平價鐵板燒 - 公館店,李潞,2 顆星,"進店一秒去了東南亞
店員都是移工此起彼落大聲的聊天
店裡座位小也熱
不知道是技術不好還是煎台太小被油噴到兩次
但有種在國外錢包被偷也不知道該怎麼報警的感覺
菜單看起來正常價格也正常
點了煎鱈魚
上菜之後先吃青菜覺得油
再吃鱈魚發現錯怪青菜了
其實是炸鱈魚
薄薄0.5公分的鱈魚能藏這麼多油
不太知道四分以上怎麼來的
希望幫大家避雷",2 個月前
喫尤平價鐵板燒 - 公館店,星星陳,3 顆星,說不要加胡椒，結果還是加胡椒，隔壁桌點菜要辣結果沒炒辣還想用辣椒直接放在炒好菜旁，看到那桌客人傻眼，師父實在不用心…,4 週前
喫尤平價鐵板燒 - 公館店,IS ME,1 顆星,"路過不經意進來嚐鮮
出乎我意料的 難吃😭😭😭
味道完全不是正統的鐵板燒
每一個味道都有一個油膩味
高麗菜不夠入味 不夠新鮮
豆芽菜非常普通 😭😭😭
雙人套菜 菲力牛排不是加黑胡椒醬 而是單純加蒜片
鱈魚 油到不行 我都想吐
蝦仁…不到8個 豬肉加了不知道什麼醬 非常不順口
金針菇 我已經不知道用什麼形容老

唯一好喝 烏梅汁 大推薦
內用熱到爆 整間店有油煙味

完全沒食慾",上次編輯：5 個月前
喫尤平價鐵板燒 - 公館店,Andrew Chang,5 顆星,這次點了去骨雞腿套餐*手切大比目魚，好吃，打卡送玉米蛋,1 個月前
喫尤平價鐵板燒 - 公館店,七寶,3 顆星,餐點吃起來一股濃稠的木炭焦味 煎好幾輪的感覺才開始清檯面 第一次清理一層厚厚的焦⋯第二次比較少一點,3 週前
喫尤平價鐵板燒 - 公館店,BH,5 顆星,有零卡可樂、送霜淇淋、肉跟海鮮很好吃，可惜炒青菜豆芽太油,上次編輯：3 個月前
喫尤平價鐵板燒 - 公館店,陳政嘉,5 顆星,"Bữa ăn rất ngon, cảm ơn bạn。
服務人員很好👍，白飯、湯、飲料自助，還有冰淇淋🍦",3 個月前
喫尤平價鐵板燒 - 公館店,陳儀庭,1 顆星,"我說不辣結果還做成辣的…
以前吃過別間分店好好吃
這間…💩",2 個月前
喫尤平價鐵板燒 - 公館店,Fred Lee,5 顆星,開在大學旁，餐CP 值高，份量足，至於油煙，座位舒適，就不計較了吧,2 個月前
喫尤平價鐵板燒 - 公館店,P H,3 顆星,"空間通風，環境欠佳

兩人套餐Cp值欠佳
候位無需太久，對等上菜速度極快😆
白飯、湯，飲料自取無限
對在意吃好吃飽吃巧環境舒適需求稍扣分許多

服務人員態度很好唷",2 個月前
喫尤平價鐵板燒 - 公館店,ChingHui Wu,4 顆星,"跟兒子來吃，就是傳統鐵板燒的重口味，好下飯，但年齡大了，只吃半碗，意猶未盡。餐後要搭國道巴士回新竹，不敢多喝無限續杯的飲料。
餐後贈送一杯聖代，可能太餓了，沒照食物、飲料，只照了點餐單～
兒子說之前來吃過，查詢行事曆，今年2月19日來吃過呢！",4 個月前
喫尤平價鐵板燒 - 公館店,木六,4 顆星,"有五星評價活動 送玉米蛋
先入店等店員帶位
入座點餐 餐後結帳
飯 湯 飲料可免費續

店內空間十分狹小
店員（包括廚師）都不是臺灣人，也可能是因為這樣讓人感覺很冷漠

然後菜單上我跟友人都誤觸陷阱
以為「單餐」只有點的品項，要點「套餐」才會有兩樣蔬菜，但其實不是這樣
只要消費超過100元都會有蔬菜，且包含基本配置（飯湯那些）
「單餐」的意思是單份主餐，而「套餐」則是在原本點的主餐以外，再另外點一份總匯三鮮

再加上我們看價格超過500，於是又加價購一份麻婆豆腐，變成了整桌都是菜的窘境，請大家點菜一定看清楚，其實菜單都有寫。

再來是食物品質部分
湯的湯頭很濃郁，飲料不怎麼樣，飯就是飯
我點的是牛肉，很鹹但也很香，整體來說都是用醬在提味。三鮮也是類似概念，建議想點套餐的人可以原本主餐換別種類型吃比較不會膩
。麻婆豆腐普通，本來就是為了嘗鮮才點，實際上也沒有好吃到必須來吃，但加價購49元的份量來說還是滿便宜的，畢竟飯不用錢。

以整體CP值來說，我覺得在平價鐵板燒裡面算是ok的，只是因為我們犯蠢多點了一套主餐，平均算下來我覺得我會考慮回訪看看

店員在店內說話的時候真的有種一瞬間到香港的感覺，雖然冷漠，但問問題都有好好回應，大家可以來公館的時候吃吃看！",1 年前
喫尤平價鐵板燒 - 公館店,葉蕙茹,5 顆星,"二訪,生意還是很好,通常都要等候才能入座。但不知道是否因為被安排到靠牆桌,這次來感覺高麗菜量跟豆菜份量好像變少了,烏梅汁偏淡,但是能飯跟湯吃到飽還是很不錯的。
----
現在菜價貴,青菜份量算蠻多的,飯、湯以及飲料都是自助,可以體會為什麼這麼多人排隊了,CP值確實高。 點了羊肉當主食,用基本的醬炒方式就很下飯好吃了!雲醬豆干絲是用豆瓣醬,不吃辣的我可接受,也是下飯小菜之一,是很特別但個人覺得沒有一定要點,除非很多人可以分食時再點。",上次編輯：7 個月前
喫尤平價鐵板燒 - 公館店,ShaluBoy,4 顆星,"店內都雇用越南籍移工在炒，整體沒有雷但也就一般般，吃個粗飽的地方

味道偏重，鈉含量感覺特高，有飲料吧可以無限喝

環境有點油膩

一般套餐加上特餐（雞球，小卷，蝦仁）大概300多台幣",8 個月前
喫尤平價鐵板燒 - 公館店,豬二花,5 顆星,"員工超需要加薪的啦 態度超好的～很細心
然後我覺得比大埔好吃，沒有他們油膩死鹹，我們的餐點是一位女師傅做的很好吃～高麗菜是一位男師傅做的很甜～",5 個月前
喫尤平價鐵板燒 - 公館店,Xin Jing Lin,2 顆星,"一開始看到評論不錯就隨意進來，一入座就看到牌子上寫：五星評論送玉米蛋🫠🫠🫠
Google評論已經快沒有可信度了😭

店內明亮、排煙系統很好，白飯湯飲料隨自己開心裝，廁所也挺乾淨，有行動支付很方便

桌面沒清潔過就帶位，還有上一組客人遺留下來的飯粒，我們自己擦😣青菜忘記調味，完全沒有味道，主食量少就算了，口味極其清淡，更像在吃腸胃炎大餐
而且三鮮，居然是放中卷、蝦子、雞肉？
三鮮顧名思義是三種海鮮，第一次看到有鐵板燒三鮮放雞肉？？？

完全就是提供吃飽，不提供任何好吃的體驗
大x就像鐵板燒的最低口感體驗，然而這家店卻比大x更可怕
但他是連鎖店，寧夏那邊的就很好吃🥲",11 個月前
喫尤平價鐵板燒 - 公館店,Mei,5 顆星,"公館商圈最喜歡的鐵板燒店！

內用的飯、湯、飲料都是吃喝到飽
🉑Line pay、街口、現金

最想推薦的就是「蔬食套餐」！主食有鐵板豆腐和金沙杏鮑菇，金沙杏鮑菇的金沙味道濃郁、鹹度適中，搭配炒至Q彈的杏鮑菇，真的非常下飯！若不想吃肉，一定要點點看喫尤的蔬食套餐，絕對讓你滿意～",上次編輯：1 年前
喫尤平價鐵板燒 - 公館店,張恆康,1 顆星,食物都蠻好吃的 但師傅滑完手機馬上用同一隻手抓菜抓肉 衛生0分，不管食物口味如何 看到這樣的操作都只能給一顆星,9 個月前
喫尤平價鐵板燒 - 公館店,溫愷頔,1 顆星,"油煙味非常重而且很熱！

上菜速度非常快，快到我懷疑高麗菜和豆芽菜是不是只是熱一下，沒有入味也沒有香氣，感覺就是油+菜+水，炒個兩下就好了…
乾煎牛排也不好吃，沒有鹹…
雞排還有股可怕的怪味，吃起來像漂白水的味道。勉強吃完，一陣反胃。

建議乾煎系列，胡椒和鹽都可以附在旁邊，讓客人自己加。
第一次吃到這麼難吃的鐵板燒！

希望老闆可以好好正視店內的品質，看大家的五顆星好評才進來吃的，有種被騙的感覺，太失望了！",1 個月前
喫尤平價鐵板燒 - 公館店,Lina Chang,5 顆星,裝潢蠻特別的一間店！重點是食物也好吃！推👍,3 個月前
喫尤平價鐵板燒 - 公館店,ya,1 顆星,週二大埔沒開，旁邊有兩家鐵板燒，選了人少的這家，肉還沒上，青菜吃起來完全不及格，高麗菜不清甜有菜味，調味也不怎麼樣⋯⋯出餐也偏慢⋯環境偏擁擠，不會回訪😀,6 個月前
喫尤平價鐵板燒 - 公館店,ㄩˋ飯糰,1 顆星,"炸雞腿肉 真的超級油 還有鱈魚 那個鱈魚一上來 整個油到看起來要發光了 我就超級受不了我直接拿衛生紙吸了吸 味增湯是自助的也就不說什麼了
魷魚🦑雞肉丁 甜甜又鹹鹹吃起來就很奇怪
豆芽菜跟高麗菜調味也偏普通
我要讓我再選一次我要回去吃大輔鐵板燒
是因為這邊附近的大輔菜最近有點鹹
而且沒有賣雞腿肉了 所以想說嘗試看看其他間
結果沒想到..是這種結果 價格也不低$520
Cp值不高 下次不會再來了",1 年前
喫尤平價鐵板燒 - 公館店,Jerry W,1 顆星,"吃一頓飯被熱油噴到兩次，再好吃都不值得這樣，何況好吃的程度也是普通而已

為了安全起見建議不要在這裡用餐",1 週前
